community,building_type,_date,average_price
Mount Pleasant West,Condo Apt,2017Q3,649995.38
Mount Pleasant West,Condo Apt,2017Q4,699038.63
Mount Pleasant West,Condo Apt,2018Q1,670628.31
Mount Pleasant West,Condo Apt,2018Q2,677649.56
Mount Pleasant West,Condo Apt,2018Q3,728187.19
Mount Pleasant West,Condo Apt,2018Q4,723552.25
Mount Pleasant West,Detached,2001Q1,521500.0
Mount Pleasant West,Detached,2001Q2,399100.0
Mount Pleasant West,Detached,2001Q3,375560.0
Mount Pleasant West,Detached,2001Q4,477000.0
Mount Pleasant West,Detached,2002Q1,512173.28
Mount Pleasant West,Detached,2002Q2,541014.31
Mount Pleasant West,Detached,2002Q3,541014.31
Mount Pleasant West,Detached,2002Q4,571120.0
Mount Pleasant West,Detached,2003Q1,527572.88
Mount Pleasant West,Detached,2003Q2,529318.19
Mount Pleasant West,Detached,2003Q3,530979.88
Mount Pleasant West,Detached,2003Q4,472750.0
Mount Pleasant West,Detached,2004Q1,645571.44
Mount Pleasant West,Detached,2004Q2,607545.81
Mount Pleasant West,Detached,2004Q3,622388.88
Mount Pleasant West,Detached,2004Q4,643241.0
Mount Pleasant West,Detached,2005Q1,676004.0
Mount Pleasant West,Detached,2005Q2,616411.13
Mount Pleasant West,Detached,2005Q3,756714.31
Mount Pleasant West,Detached,2005Q4,767857.0
Mount Pleasant West,Detached,2006Q1,767857.0
Mount Pleasant West,Detached,2006Q2,641166.69
Mount Pleasant West,Detached,2006Q3,833142.88
Mount Pleasant West,Detached,2006Q4,742000.0
Mount Pleasant West,Detached,2007Q1,791254.19
Mount Pleasant West,Detached,2007Q2,841158.31
Mount Pleasant West,Detached,2007Q3,793500.0
Mount Pleasant West,Detached,2007Q4,996150.0
Mount Pleasant West,Detached,2008Q1,789166.69
Mount Pleasant West,Detached,2008Q2,977583.31
Mount Pleasant West,Detached,2008Q3,789416.69
Mount Pleasant West,Detached,2008Q4,585666.69
Mount Pleasant West,Detached,2009Q1,755750.0
Mount Pleasant West,Detached,2009Q2,663000.0
Mount Pleasant West,Detached,2009Q3,935003.5
Mount Pleasant West,Detached,2009Q4,843857.13
Mount Pleasant West,Detached,2010Q1,843857.13
Mount Pleasant West,Detached,2010Q2,898428.56
Mount Pleasant West,Detached,2010Q3,886416.69
Mount Pleasant West,Detached,2010Q4,886416.69
Mount Pleasant West,Detached,2011Q1,926800.0
Mount Pleasant West,Detached,2011Q2,926800.0
Mount Pleasant West,Detached,2011Q3,926800.0
Mount Pleasant West,Detached,2011Q4,1272400.0
Mount Pleasant West,Detached,2012Q1,1152772.75
Mount Pleasant West,Detached,2012Q2,1061993.25
Mount Pleasant West,Detached,2012Q3,1061993.25
Mount Pleasant West,Detached,2012Q4,1249300.0
Mount Pleasant West,Detached,2013Q1,1402220.0
Mount Pleasant West,Detached,2013Q2,1079333.38
Mount Pleasant West,Detached,2013Q3,943600.0
Mount Pleasant West,Detached,2013Q4,1757333.38
Mount Pleasant West,Detached,2014Q1,1757333.38
Mount Pleasant West,Detached,2014Q2,1757333.38
Mount Pleasant West,Detached,2014Q3,1256666.63
Mount Pleasant West,Detached,2014Q4,1256666.63
Mount Pleasant West,Detached,2015Q1,1429487.5
Mount Pleasant West,Detached,2015Q2,1425125.0
Mount Pleasant West,Detached,2015Q3,1388833.38
Mount Pleasant West,Detached,2015Q4,1478222.25
Mount Pleasant West,Detached,2016Q1,1669166.63
Mount Pleasant West,Detached,2016Q2,2018483.38
Mount Pleasant West,Detached,2016Q3,1749428.63
Mount Pleasant West,Detached,2016Q4,1749428.63
Mount Pleasant West,Detached,2017Q1,1749428.63
Mount Pleasant West,Detached,2017Q2,1907069.25
Mount Pleasant West,Detached,2017Q3,1781838.13
Mount Pleasant West,Detached,2017Q4,2128625.0
Mount Pleasant West,Detached,2018Q1,2561250.0
Mount Pleasant West,Detached,2018Q2,1958500.0
Mount Pleasant West,Detached,2018Q3,1958500.0
Mount Pleasant West,Detached,2018Q4,1959000.0
Mount Pleasant West,Semi-Detached,2001Q1,330900.0
Mount Pleasant West,Semi-Detached,2001Q2,339087.5
Mount Pleasant West,Semi-Detached,2001Q3,339087.5
Mount Pleasant West,Semi-Detached,2001Q4,360000.0
Mount Pleasant West,Semi-Detached,2002Q1,363033.34
Mount Pleasant West,Semi-Detached,2002Q2,393400.0
Mount Pleasant West,Semi-Detached,2002Q3,424428.56
Mount Pleasant West,Semi-Detached,2002Q4,572500.0
Mount Pleasant West,Semi-Detached,2003Q1,572500.0
Mount Pleasant West,Semi-Detached,2003Q2,365011.0
Mount Pleasant West,Semi-Detached,2003Q3,440319.25
Mount Pleasant West,Semi-Detached,2003Q4,440319.25
Mount Pleasant West,Semi-Detached,2004Q1,454090.0
Mount Pleasant West,Semi-Detached,2004Q2,442500.0
Mount Pleasant West,Semi-Detached,2004Q3,400000.0
Mount Pleasant West,Semi-Detached,2004Q4,452016.66
Mount Pleasant West,Semi-Detached,2005Q1,452016.66
Mount Pleasant West,Semi-Detached,2005Q2,482500.0
Mount Pleasant West,Semi-Detached,2005Q3,482500.0
Mount Pleasant West,Semi-Detached,2005Q4,482500.0
Mount Pleasant West,Semi-Detached,2006Q1,482500.0
Mount Pleasant West,Semi-Detached,2006Q2,539052.38
Mount Pleasant West,Semi-Detached,2006Q3,483975.0
Mount Pleasant West,Semi-Detached,2006Q4,507200.0
Mount Pleasant West,Semi-Detached,2007Q1,599250.0
Mount Pleasant West,Semi-Detached,2007Q2,672250.0
Mount Pleasant West,Semi-Detached,2007Q3,672250.0
Mount Pleasant West,Semi-Detached,2007Q4,649000.0
Mount Pleasant West,Semi-Detached,2008Q1,649000.0
Mount Pleasant West,Semi-Detached,2008Q2,637150.0
Mount Pleasant West,Semi-Detached,2008Q3,651587.5
Mount Pleasant West,Semi-Detached,2008Q4,651587.5
Mount Pleasant West,Semi-Detached,2009Q1,651587.5
Mount Pleasant West,Semi-Detached,2009Q2,646125.0
Mount Pleasant West,Semi-Detached,2009Q3,734875.0
Mount Pleasant West,Semi-Detached,2009Q4,757225.0
Mount Pleasant West,Semi-Detached,2010Q1,757225.0
Mount Pleasant West,Semi-Detached,2010Q2,777833.31
Mount Pleasant West,Semi-Detached,2010Q3,766900.0
Mount Pleasant West,Semi-Detached,2010Q4,766900.0
Mount Pleasant West,Semi-Detached,2011Q1,940600.0
Mount Pleasant West,Semi-Detached,2011Q2,940600.0
Mount Pleasant West,Semi-Detached,2011Q3,745800.0
Mount Pleasant West,Semi-Detached,2011Q4,745800.0
Mount Pleasant West,Semi-Detached,2012Q1,850333.31
Mount Pleasant West,Semi-Detached,2012Q2,850333.31
Mount Pleasant West,Semi-Detached,2012Q3,850333.31
Mount Pleasant West,Semi-Detached,2012Q4,774250.0
Mount Pleasant West,Semi-Detached,2013Q1,774250.0
Mount Pleasant West,Semi-Detached,2013Q2,691995.69
Mount Pleasant West,Semi-Detached,2013Q3,813666.69
Mount Pleasant West,Semi-Detached,2013Q4,708375.0
Mount Pleasant West,Semi-Detached,2014Q1,708375.0
Mount Pleasant West,Semi-Detached,2014Q2,899485.69
Mount Pleasant West,Semi-Detached,2014Q3,899485.69
Mount Pleasant West,Semi-Detached,2014Q4,899485.69
Mount Pleasant West,Semi-Detached,2015Q1,899485.69
Mount Pleasant West,Semi-Detached,2015Q2,1041750.0
Mount Pleasant West,Semi-Detached,2015Q3,1041750.0
Mount Pleasant West,Semi-Detached,2015Q4,1041750.0
Mount Pleasant West,Semi-Detached,2016Q1,1041750.0
Mount Pleasant West,Semi-Detached,2016Q2,1282666.63
Mount Pleasant West,Semi-Detached,2016Q3,1282666.63
Mount Pleasant West,Semi-Detached,2016Q4,1282666.63
Mount Pleasant West,Semi-Detached,2017Q1,1282666.63
Mount Pleasant West,Semi-Detached,2017Q2,1515666.63
Mount Pleasant West,Semi-Detached,2017Q3,1515666.63
Mount Pleasant West,Semi-Detached,2017Q4,1414504.5
Mount Pleasant West,Semi-Detached,2018Q1,1414504.5
Mount Pleasant West,Semi-Detached,2018Q2,1652500.0
Mount Pleasant West,Semi-Detached,2018Q3,1652500.0
Mount Pleasant West,Semi-Detached,2018Q4,1259250.0
New Toronto,Condo Apt,2003Q1,134900.0
New Toronto,Condo Apt,2003Q2,134900.0
New Toronto,Condo Apt,2003Q3,134900.0
New Toronto,Condo Apt,2003Q4,134900.0
New Toronto,Condo Apt,2004Q1,134900.0
New Toronto,Condo Apt,2004Q2,134900.0
New Toronto,Condo Apt,2004Q3,134900.0
New Toronto,Condo Apt,2004Q4,134900.0
New Toronto,Condo Apt,2005Q1,134900.0
New Toronto,Condo Apt,2005Q2,134900.0
New Toronto,Condo Apt,2005Q3,134900.0
New Toronto,Condo Apt,2005Q4,134900.0
New Toronto,Condo Apt,2006Q1,134900.0
New Toronto,Condo Apt,2006Q2,134900.0
New Toronto,Condo Apt,2006Q3,134900.0
New Toronto,Condo Apt,2006Q4,134900.0
New Toronto,Condo Apt,2007Q1,134900.0
New Toronto,Condo Apt,2007Q2,202257.14
New Toronto,Condo Apt,2007Q3,161216.67
New Toronto,Condo Apt,2007Q4,181300.0
New Toronto,Condo Apt,2008Q1,181300.0
New Toronto,Condo Apt,2008Q2,175000.0
New Toronto,Condo Apt,2008Q3,175083.33
New Toronto,Condo Apt,2008Q4,160541.67
New Toronto,Condo Apt,2009Q1,160541.67
New Toronto,Condo Apt,2009Q2,200500.0
New Toronto,Condo Apt,2009Q3,193775.0
New Toronto,Condo Apt,2009Q4,210421.42
New Toronto,Condo Apt,2010Q1,210421.42
New Toronto,Condo Apt,2010Q2,211937.5
New Toronto,Condo Apt,2010Q3,211937.5
New Toronto,Condo Apt,2010Q4,211937.5
New Toronto,Condo Apt,2011Q1,203750.0
New Toronto,Condo Apt,2011Q2,203750.0
New Toronto,Condo Apt,2011Q3,204000.0
New Toronto,Condo Apt,2011Q4,250975.0
New Toronto,Condo Apt,2012Q1,204900.0
New Toronto,Condo Apt,2012Q2,212250.0
New Toronto,Condo Apt,2012Q3,195312.0
New Toronto,Condo Apt,2012Q4,203200.0
New Toronto,Condo Apt,2013Q1,209250.0
New Toronto,Condo Apt,2013Q2,262125.0
New Toronto,Condo Apt,2013Q3,272000.0
New Toronto,Condo Apt,2013Q4,230350.0
New Toronto,Condo Apt,2014Q1,230350.0
New Toronto,Condo Apt,2014Q2,230350.0
New Toronto,Condo Apt,2014Q3,209500.0
New Toronto,Condo Apt,2014Q4,209500.0
New Toronto,Condo Apt,2015Q1,257725.0
New Toronto,Condo Apt,2015Q2,210285.72
New Toronto,Condo Apt,2015Q3,263780.0
New Toronto,Condo Apt,2015Q4,227666.67
New Toronto,Condo Apt,2016Q1,293400.0
New Toronto,Condo Apt,2016Q2,247750.0
New Toronto,Condo Apt,2016Q3,260833.33
New Toronto,Condo Apt,2016Q4,384550.0
New Toronto,Condo Apt,2017Q1,308750.0
New Toronto,Condo Apt,2017Q2,308750.0
New Toronto,Condo Apt,2017Q3,337400.0
New Toronto,Condo Apt,2017Q4,331700.0
New Toronto,Condo Apt,2018Q1,357199.81
New Toronto,Condo Apt,2018Q2,421750.0
New Toronto,Condo Apt,2018Q3,345666.66
New Toronto,Condo Apt,2018Q4,345666.66
New Toronto,Detached,2001Q1,241050.0
New Toronto,Detached,2001Q2,228573.91
New Toronto,Detached,2001Q3,216933.33
New Toronto,Detached,2001Q4,202223.33
New Toronto,Detached,2002Q1,237260.95
New Toronto,Detached,2002Q2,238820.83
New Toronto,Detached,2002Q3,232611.11
New Toronto,Detached,2002Q4,253289.47
New Toronto,Detached,2003Q1,288988.63
New Toronto,Detached,2003Q2,271157.09
New Toronto,Detached,2003Q3,245691.67
New Toronto,Detached,2003Q4,248058.58
New Toronto,Detached,2004Q1,271361.13
New Toronto,Detached,2004Q2,318016.94
New Toronto,Detached,2004Q3,274788.47
New Toronto,Detached,2004Q4,305376.94
New Toronto,Detached,2005Q1,286083.34
New Toronto,Detached,2005Q2,290002.0
New Toronto,Detached,2005Q3,299705.25
New Toronto,Detached,2005Q4,337482.66
New Toronto,Detached,2006Q1,336033.34
New Toronto,Detached,2006Q2,316142.59
New Toronto,Detached,2006Q3,326654.53
New Toronto,Detached,2006Q4,389269.22
New Toronto,Detached,2007Q1,317628.38
New Toronto,Detached,2007Q2,365968.97
New Toronto,Detached,2007Q3,372881.06
New Toronto,Detached,2007Q4,386713.03
New Toronto,Detached,2008Q1,369568.75
New Toronto,Detached,2008Q2,373390.38
New Toronto,Detached,2008Q3,441707.16
New Toronto,Detached,2008Q4,446050.0
New Toronto,Detached,2009Q1,366160.72
New Toronto,Detached,2009Q2,391610.41
New Toronto,Detached,2009Q3,363210.53
New Toronto,Detached,2009Q4,419478.31
New Toronto,Detached,2010Q1,419478.31
New Toronto,Detached,2010Q2,417020.59
New Toronto,Detached,2010Q3,419223.91
New Toronto,Detached,2010Q4,419223.91
New Toronto,Detached,2011Q1,377800.19
New Toronto,Detached,2011Q2,377800.19
New Toronto,Detached,2011Q3,479798.44
New Toronto,Detached,2011Q4,425429.56
New Toronto,Detached,2012Q1,484625.0
New Toronto,Detached,2012Q2,529209.81
New Toronto,Detached,2012Q3,671335.31
New Toronto,Detached,2012Q4,551344.44
New Toronto,Detached,2013Q1,533109.06
New Toronto,Detached,2013Q2,561315.81
New Toronto,Detached,2013Q3,527309.5
New Toronto,Detached,2013Q4,562920.0
New Toronto,Detached,2014Q1,495090.91
New Toronto,Detached,2014Q2,495090.91
New Toronto,Detached,2014Q3,582996.94
New Toronto,Detached,2014Q4,525741.0
New Toronto,Detached,2015Q1,558661.88
New Toronto,Detached,2015Q2,652496.31
New Toronto,Detached,2015Q3,705561.13
New Toronto,Detached,2015Q4,662144.5
New Toronto,Detached,2016Q1,695387.44
New Toronto,Detached,2016Q2,927690.56
New Toronto,Detached,2016Q3,850640.94
New Toronto,Detached,2016Q4,774211.13
New Toronto,Detached,2017Q1,1039933.31
New Toronto,Detached,2017Q2,990970.88
New Toronto,Detached,2017Q3,926090.94
New Toronto,Detached,2017Q4,1007822.19
New Toronto,Detached,2018Q1,930525.0
New Toronto,Detached,2018Q2,906546.44
New Toronto,Detached,2018Q3,1056869.88
New Toronto,Detached,2018Q4,890081.25
New Toronto,Semi-Detached,2001Q1,244400.0
New Toronto,Semi-Detached,2001Q2,290475.0
New Toronto,Semi-Detached,2001Q3,290475.0
New Toronto,Semi-Detached,2001Q4,274000.0
New Toronto,Semi-Detached,2002Q1,274000.0
New Toronto,Semi-Detached,2002Q2,274000.0
New Toronto,Semi-Detached,2002Q3,240000.0
New Toronto,Semi-Detached,2002Q4,281685.72
New Toronto,Semi-Detached,2003Q1,281685.72
New Toronto,Semi-Detached,2003Q2,285750.0
New Toronto,Semi-Detached,2003Q3,219125.0
New Toronto,Semi-Detached,2003Q4,219125.0
New Toronto,Semi-Detached,2004Q1,220430.0
New Toronto,Semi-Detached,2004Q2,300466.66
New Toronto,Semi-Detached,2004Q3,300466.66
New Toronto,Semi-Detached,2004Q4,258800.0
New Toronto,Semi-Detached,2005Q1,258800.0
New Toronto,Semi-Detached,2005Q2,263700.0
New Toronto,Semi-Detached,2005Q3,308500.0
New Toronto,Semi-Detached,2005Q4,308500.0
New Toronto,Semi-Detached,2006Q1,329503.66
New Toronto,Semi-Detached,2006Q2,329503.66
New Toronto,Semi-Detached,2006Q3,329503.66
New Toronto,Semi-Detached,2006Q4,329503.66
New Toronto,Semi-Detached,2007Q1,335333.34
New Toronto,Semi-Detached,2007Q2,329771.44
New Toronto,Semi-Detached,2007Q3,352700.0
New Toronto,Semi-Detached,2007Q4,352700.0
New Toronto,Semi-Detached,2008Q1,367840.0
New Toronto,Semi-Detached,2008Q2,402377.75
New Toronto,Semi-Detached,2008Q3,329666.66
New Toronto,Semi-Detached,2008Q4,329666.66
New Toronto,Semi-Detached,2009Q1,329666.66
New Toronto,Semi-Detached,2009Q2,329666.66
New Toronto,Semi-Detached,2009Q3,414000.0
New Toronto,Semi-Detached,2009Q4,465666.66
New Toronto,Semi-Detached,2010Q1,465666.66
New Toronto,Semi-Detached,2010Q2,465666.66
New Toronto,Semi-Detached,2010Q3,465666.66
New Toronto,Semi-Detached,2010Q4,465666.66
New Toronto,Semi-Detached,2011Q1,465666.66
New Toronto,Semi-Detached,2011Q2,465666.66
New Toronto,Semi-Detached,2011Q3,465666.66
New Toronto,Semi-Detached,2011Q4,402750.0
New Toronto,Semi-Detached,2012Q1,421350.0
New Toronto,Semi-Detached,2012Q2,421350.0
New Toronto,Semi-Detached,2012Q3,421350.0
New Toronto,Semi-Detached,2012Q4,421350.0
New Toronto,Semi-Detached,2013Q1,421350.0
New Toronto,Semi-Detached,2013Q2,545857.13
New Toronto,Semi-Detached,2013Q3,545857.13
New Toronto,Semi-Detached,2013Q4,511520.0
New Toronto,Semi-Detached,2014Q1,511520.0
New Toronto,Semi-Detached,2014Q2,564520.0
New Toronto,Semi-Detached,2014Q3,564520.0
New Toronto,Semi-Detached,2014Q4,564520.0
New Toronto,Semi-Detached,2015Q1,463333.34
New Toronto,Semi-Detached,2015Q2,576162.5
New Toronto,Semi-Detached,2015Q3,545133.31
New Toronto,Semi-Detached,2015Q4,616875.0
New Toronto,Semi-Detached,2016Q1,616875.0
New Toronto,Semi-Detached,2016Q2,660653.0
New Toronto,Semi-Detached,2016Q3,630333.31
New Toronto,Semi-Detached,2016Q4,638500.0
New Toronto,Semi-Detached,2017Q1,638500.0
New Toronto,Semi-Detached,2017Q2,638500.0
New Toronto,Semi-Detached,2017Q3,638500.0
New Toronto,Semi-Detached,2017Q4,781750.0
New Toronto,Semi-Detached,2018Q1,781750.0
New Toronto,Semi-Detached,2018Q2,720333.31
New Toronto,Semi-Detached,2018Q3,720333.31
New Toronto,Semi-Detached,2018Q4,720333.31
Newtonbrook East,Condo Apt,2001Q1,193400.0
Newtonbrook East,Condo Apt,2001Q2,191769.23
Newtonbrook East,Condo Apt,2001Q3,196493.55
Newtonbrook East,Condo Apt,2001Q4,191598.84
Newtonbrook East,Condo Apt,2002Q1,202692.16
Newtonbrook East,Condo Apt,2002Q2,211075.84
Newtonbrook East,Condo Apt,2002Q3,204061.36
Newtonbrook East,Condo Apt,2002Q4,217921.67
Newtonbrook East,Condo Apt,2003Q1,214952.73
Newtonbrook East,Condo Apt,2003Q2,212912.13
Newtonbrook East,Condo Apt,2003Q3,195675.53
Newtonbrook East,Condo Apt,2003Q4,205807.5
Newtonbrook East,Condo Apt,2004Q1,200075.0
Newtonbrook East,Condo Apt,2004Q2,205388.3
Newtonbrook East,Condo Apt,2004Q3,211980.33
Newtonbrook East,Condo Apt,2004Q4,201225.72
Newtonbrook East,Condo Apt,2005Q1,203688.09
Newtonbrook East,Condo Apt,2005Q2,212930.77
Newtonbrook East,Condo Apt,2005Q3,217880.91
Newtonbrook East,Condo Apt,2005Q4,214939.77
Newtonbrook East,Condo Apt,2006Q1,224489.75
Newtonbrook East,Condo Apt,2006Q2,227136.98
Newtonbrook East,Condo Apt,2006Q3,221384.67
Newtonbrook East,Condo Apt,2006Q4,218435.77
Newtonbrook East,Condo Apt,2007Q1,233351.86
Newtonbrook East,Condo Apt,2007Q2,240348.66
Newtonbrook East,Condo Apt,2007Q3,244407.69
Newtonbrook East,Condo Apt,2007Q4,245020.0
Newtonbrook East,Condo Apt,2008Q1,252884.72
Newtonbrook East,Condo Apt,2008Q2,257523.53
Newtonbrook East,Condo Apt,2008Q3,256621.05
Newtonbrook East,Condo Apt,2008Q4,238479.55
Newtonbrook East,Condo Apt,2009Q1,239081.81
Newtonbrook East,Condo Apt,2009Q2,251590.22
Newtonbrook East,Condo Apt,2009Q3,267893.72
Newtonbrook East,Condo Apt,2009Q4,309508.66
Newtonbrook East,Condo Apt,2010Q1,309508.66
Newtonbrook East,Condo Apt,2010Q2,309603.22
Newtonbrook East,Condo Apt,2010Q3,313784.31
Newtonbrook East,Condo Apt,2010Q4,313784.31
Newtonbrook East,Condo Apt,2011Q1,325025.0
Newtonbrook East,Condo Apt,2011Q2,325025.0
Newtonbrook East,Condo Apt,2011Q3,329557.78
Newtonbrook East,Condo Apt,2011Q4,330654.75
Newtonbrook East,Condo Apt,2012Q1,328490.91
Newtonbrook East,Condo Apt,2012Q2,333895.78
Newtonbrook East,Condo Apt,2012Q3,329101.31
Newtonbrook East,Condo Apt,2012Q4,312530.44
Newtonbrook East,Condo Apt,2013Q1,319776.66
Newtonbrook East,Condo Apt,2013Q2,336544.91
Newtonbrook East,Condo Apt,2013Q3,323711.66
Newtonbrook East,Condo Apt,2013Q4,337164.44
Newtonbrook East,Condo Apt,2014Q1,357009.0
Newtonbrook East,Condo Apt,2014Q2,357009.0
Newtonbrook East,Condo Apt,2014Q3,334459.47
Newtonbrook East,Condo Apt,2014Q4,328602.84
Newtonbrook East,Condo Apt,2015Q1,340776.66
Newtonbrook East,Condo Apt,2015Q2,337560.19
Newtonbrook East,Condo Apt,2015Q3,346326.66
Newtonbrook East,Condo Apt,2015Q4,328033.0
Newtonbrook East,Condo Apt,2016Q1,354971.13
Newtonbrook East,Condo Apt,2016Q2,357813.56
Newtonbrook East,Condo Apt,2016Q3,362808.31
Newtonbrook East,Condo Apt,2016Q4,388536.59
Newtonbrook East,Condo Apt,2017Q1,442960.59
Newtonbrook East,Condo Apt,2017Q2,481362.5
Newtonbrook East,Condo Apt,2017Q3,495470.44
Newtonbrook East,Condo Apt,2017Q4,473264.28
Newtonbrook East,Condo Apt,2018Q1,512857.78
Newtonbrook East,Condo Apt,2018Q2,521325.34
Newtonbrook East,Condo Apt,2018Q3,512916.47
Newtonbrook East,Condo Apt,2018Q4,518916.0
Newtonbrook East,Detached,2001Q1,425991.66
Newtonbrook East,Detached,2001Q2,418236.34
Newtonbrook East,Detached,2001Q3,391370.97
Newtonbrook East,Detached,2001Q4,364017.25
Newtonbrook East,Detached,2002Q1,458788.94
Newtonbrook East,Detached,2002Q2,440497.81
Newtonbrook East,Detached,2002Q3,481543.59
Newtonbrook East,Detached,2002Q4,478932.0
Newtonbrook East,Detached,2003Q1,458803.91
Newtonbrook East,Detached,2003Q2,440768.47
Newtonbrook East,Detached,2003Q3,459736.59
Newtonbrook East,Detached,2003Q4,479511.13
Newtonbrook East,Detached,2004Q1,491722.59
Newtonbrook East,Detached,2004Q2,517342.06
Newtonbrook East,Detached,2004Q3,543507.5
Newtonbrook East,Detached,2004Q4,547759.63
Newtonbrook East,Detached,2005Q1,590408.13
Newtonbrook East,Detached,2005Q2,569825.5
Newtonbrook East,Detached,2005Q3,568293.75
Newtonbrook East,Detached,2005Q4,571332.44
Newtonbrook East,Detached,2006Q1,598266.0
Newtonbrook East,Detached,2006Q2,601602.63
Newtonbrook East,Detached,2006Q3,573347.25
Newtonbrook East,Detached,2006Q4,550775.31
Newtonbrook East,Detached,2007Q1,628106.06
Newtonbrook East,Detached,2007Q2,631864.94
Newtonbrook East,Detached,2007Q3,645533.31
Newtonbrook East,Detached,2007Q4,633448.94
Newtonbrook East,Detached,2008Q1,714885.69
Newtonbrook East,Detached,2008Q2,677285.69
Newtonbrook East,Detached,2008Q3,647431.5
Newtonbrook East,Detached,2008Q4,635000.0
Newtonbrook East,Detached,2009Q1,555976.94
Newtonbrook East,Detached,2009Q2,671047.19
Newtonbrook East,Detached,2009Q3,697650.63
Newtonbrook East,Detached,2009Q4,787126.69
Newtonbrook East,Detached,2010Q1,787126.69
Newtonbrook East,Detached,2010Q2,661248.56
Newtonbrook East,Detached,2010Q3,711730.0
Newtonbrook East,Detached,2010Q4,711730.0
Newtonbrook East,Detached,2011Q1,772031.75
Newtonbrook East,Detached,2011Q2,772031.75
Newtonbrook East,Detached,2011Q3,886179.38
Newtonbrook East,Detached,2011Q4,954092.44
Newtonbrook East,Detached,2012Q1,960762.5
Newtonbrook East,Detached,2012Q2,990941.75
Newtonbrook East,Detached,2012Q3,1022409.06
Newtonbrook East,Detached,2012Q4,902244.44
Newtonbrook East,Detached,2013Q1,973489.13
Newtonbrook East,Detached,2013Q2,1094931.38
Newtonbrook East,Detached,2013Q3,1146816.0
Newtonbrook East,Detached,2013Q4,1084515.63
Newtonbrook East,Detached,2014Q1,1111756.75
Newtonbrook East,Detached,2014Q2,1111756.75
Newtonbrook East,Detached,2014Q3,1119895.63
Newtonbrook East,Detached,2014Q4,1200223.63
Newtonbrook East,Detached,2015Q1,1235588.25
